NUMC_ID,NUMC_CODE,NAMC_TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
2189,C-101.6,Waram-i-Lahāt ‘Amūdī,ورم لہات عمودی,Unani,1C17.00,Postdiphtheritic paralysis of uvula,0.48733392033535494
2190,C-101.7,Waram-i-Lahāt ‘Inabī,ورم لہات عنبی,Unani,XA3RT8,Elbow tip,0.6376701727720769
2190,C-101.7,Waram-i-Lahāt ‘Inabī,ورم لہات عنبی,Unani,XA1WZ8,Tip of tongue,0.5326517180422986
2190,C-101.7,Waram-i-Lahāt ‘Inabī,ورم لہات عنبی,Unani,XA2993,Uvula,0.5303975425387868
2191,C-101.8,Waram-i-Lahāt Aṣlī,ورم لہات اصلی,Unani,LA42.2,Cleft uvula,0.5935778663918135
2191,C-101.8,Waram-i-Lahāt Aṣlī,ورم لہات اصلی,Unani,XA2993,Uvula,0.5935778663918135
2191,C-101.8,Waram-i-Lahāt Aṣlī,ورم لہات اصلی,Unani,1C17.00,Postdiphtheritic paralysis of uvula,0.4242711698054993
2192,C-130,Khunān,خنان,Unani,SL21,Hypernasal speech disorder (TM2),0.6335829874280345
2192,C-130,Khunān,خنان,Unani,VV2Z,"Voice and speech functions, unspecified",0.3592931632876005
2192,C-130,Khunān,خنان,Unani,VV2Y,Other specified voice and speech functions,0.3592931632876005
2193,D-6.8,Rabw Bārid,ربو بارد,Unani,MD11.3,Breath holding,0.41051332024432746
2193,D-6.8,Rabw Bārid,ربو بارد,Unani,SS20,Suppression of breath pattern (TM2),0.28787777796543484
2193,D-6.8,Rabw Bārid,ربو بارد,Unani,XM88R8,Cold cream,0.2766961632187575
2194,D-6.9,Buhr,بھر,Unani,MD11.3,Breath holding,0.5507653070168633
2194,D-6.9,Buhr,بھر,Unani,SS20,Suppression of breath pattern (TM2),0.3862312985851427
2194,D-6.9,Buhr,بھر,Unani,XS25,Severe,0.38261064210754847
2195,D-14.4,Dhāt al-Ri’a Damawī,ذات الرئة دموی,Unani,CA40.06,Pneumonia due to Staphylococcus,0.24727972202104645
2195,D-14.4,Dhāt al-Ri’a Damawī,ذات الرئة دموی,Unani,CA40.Y,Other specified pneumonia,0.24727972202104645
2195,D-14.4,Dhāt al-Ri’a Damawī,ذات الرئة دموی,Unani,CA40.00,Pneumonia due to Chlamydophila pneumoniae,0.24727972202104645
2196,D-14.5,Dhāt al-Ri’a Ṣafrāwī,ذات الرئة صفراوی,Unani,CA40.02,Pneumonia due to Haemophilus influenzae,0.2613963613795552
2196,D-14.5,Dhāt al-Ri’a Ṣafrāwī,ذات الرئة صفراوی,Unani,CA40.01,Pneumonia due to Escherichia coli,0.2613963613795552
2196,D-14.5,Dhāt al-Ri’a Ṣafrāwī,ذات الرئة صفراوی,Unani,CA40.12,Pneumonia due to parainfluenza virus,0.2613963613795552
2197,D-14.6,Dhāt al-Ri’a Balghamī,ذات الرئة بلغمی,Unani,CA40.20,Pneumonia due to pneumocystis,0.3198856101905036
2197,D-14.6,Dhāt al-Ri’a Balghamī,ذات الرئة بلغمی,Unani,CA40.1Y,Pneumonia due to other specified virus,0.3198856101905036
2197,D-14.6,Dhāt al-Ri’a Balghamī,ذات الرئة بلغمی,Unani,CA40,Pneumonia,0.3198856101905036
2198,D-17.6,Dhāt al-Janb Khāliṣ,ذات الجنب خالص,Unani,MD30.Z,"Chest pain, unspecified",0.48724009687905595
2198,D-17.6,Dhāt al-Janb Khāliṣ,ذات الجنب خالص,Unani,MD30.1,Other chest pain,0.48724009687905595
2198,D-17.6,Dhāt al-Janb Khāliṣ,ذات الجنب خالص,Unani,NA82.5,Flail chest,0.4218433504922235
2199,D-17.7,Dhāt al-Janb Khāliṣ Damawī,ذات الجنب خالص دموی,Unani,MD30.1,Other chest pain,0.5446657909795823
2199,D-17.7,Dhāt al-Janb Khāliṣ Damawī,ذات الجنب خالص دموی,Unani,MD30.Z,"Chest pain, unspecified",0.5446657909795823
2199,D-17.7,Dhāt al-Janb Khāliṣ Damawī,ذات الجنب خالص دموی,Unani,XE3BY,"Cabinet, cupboard, side board, chest of drawers, tall boy, dresser",0.5145097645620632
2200,D-17.8,Dhāt al-Janb Khāliṣ Ṣafrāwī,ذات الجنب خالص صفراوی,Unani,MD30.Z,"Chest pain, unspecified",0.5167013052414771
2200,D-17.8,Dhāt al-Janb Khāliṣ Ṣafrāwī,ذات الجنب خالص صفراوی,Unani,MD30.1,Other chest pain,0.5167013052414771
2200,D-17.8,Dhāt al-Janb Khāliṣ Ṣafrāwī,ذات الجنب خالص صفراوی,Unani,NA82.5,Flail chest,0.4880935636339033
2201,D-17.9,Dhāt al-Janb Khāliṣ Balghamī,ذات الجنب خالص بلغمی,Unani,MD30.Z,"Chest pain, unspecified",0.543339413608094
2201,D-17.9,Dhāt al-Janb Khāliṣ Balghamī,ذات الجنب خالص بلغمی,Unani,MD30.1,Other chest pain,0.543339413608094
2201,D-17.9,Dhāt al-Janb Khāliṣ Balghamī,ذات الجنب خالص بلغمی,Unani,XE3BY,"Cabinet, cupboard, side board, chest of drawers, tall boy, dresser",0.5132568235468076
2202,D-17.10,Dhāt al-Janb Khāliṣ Sawdāwī,ذات الجنب خالص سوداوی,Unani,MD30.Z,"Chest pain, unspecified",0.4776057348886813
2202,D-17.10,Dhāt al-Janb Khāliṣ Sawdāwī,ذات الجنب خالص سوداوی,Unani,MD30.1,Other chest pain,0.4776057348886813
2202,D-17.10,Dhāt al-Janb Khāliṣ Sawdāwī,ذات الجنب خالص سوداوی,Unani,NA82.5,Flail chest,0.4511625629528076
2203,D-17.11,Dhāt al-Janb Ghayr Khāliṣ,ذات الجنب غير خالص,Unani,MD30.Z,"Chest pain, unspecified",0.4807551490640094
2203,D-17.11,Dhāt al-Janb Ghayr Khāliṣ,ذات الجنب غير خالص,Unani,MD30.1,Other chest pain,0.4807551490640094
2203,D-17.11,Dhāt al-Janb Ghayr Khāliṣ,ذات الجنب غير خالص,Unani,NA82.5,Flail chest,0.41622880412875884
2204,E-0,Amrāḍ-i-Qalb,امراض قلب,Unani,SF6Z,"Heart system patterns (TM1), unspecified",0.6752706221491191
2204,E-0,Amrāḍ-i-Qalb,امراض قلب,Unani,QB25,Heart donor,0.6752706221491191
2204,E-0,Amrāḍ-i-Qalb,امراض قلب,Unani,SF6Y,Other specified heart system patterns (TM1),0.6752706221491191
2205,E-2.8,Khafaqān Damawī,خفقان دموی,Unani,SA1Y,Other specified palpitation disorders (TM1),0.3519209555414837
2205,E-2.8,Khafaqān Damawī,خفقان دموی,Unani,SA1Z,"Palpitation disorders (TM1), unspecified",0.3519209555414837
2205,E-2.8,Khafaqān Damawī,خفقان دموی,Unani,SA10,Inducible palpitation disorder (TM1),0.3333846407859979
2206,E-2.9,Khafaqān Ṣafrāwī,خفقان صفراوی,Unani,SA1Z,"Palpitation disorders (TM1), unspecified",0.2978933306634573
2206,E-2.9,Khafaqān Ṣafrāwī,خفقان صفراوی,Unani,SA1Y,Other specified palpitation disorders (TM1),0.2978933306634573
2206,E-2.9,Khafaqān Ṣafrāwī,خفقان صفراوی,Unani,SL62,Palpitation disorder (TM2),0.28220274886152497
2207,E-2.10,Khafaqān Balghamī,خفقان بلغمی,Unani,SA1Z,"Palpitation disorders (TM1), unspecified",0.33451559975968215
2207,E-2.10,Khafaqān Balghamī,خفقان بلغمی,Unani,SA1Y,Other specified palpitation disorders (TM1),0.33451559975968215
2207,E-2.10,Khafaqān Balghamī,خفقان بلغمی,Unani,SL62,Palpitation disorder (TM2),0.31689605664885806
2208,E-2.11,Khafaqān Sawdāwī,خفقان سوداوی,Unani,SA1Z,"Palpitation disorders (TM1), unspecified",0.3281959752627279
2208,E-2.11,Khafaqān Sawdāwī,خفقان سوداوی,Unani,SA1Y,Other specified palpitation disorders (TM1),0.3281959752627279
2208,E-2.11,Khafaqān Sawdāwī,خفقان سوداوی,Unani,SL62,Palpitation disorder (TM2),0.31090929823153746
2209,F-5.1,Waram-i-Marī Ḥārr,ورم مری حار,Unani,MG31,Acute pain,0.3347047957070007
2209,F-5.1,Waram-i-Marī Ḥārr,ورم مری حار,Unani,MG31.Y,Other specified acute pain,0.3347047957070007
2209,F-5.1,Waram-i-Marī Ḥārr,ورم مری حار,Unani,MG31.Z,"Acute pain, unspecified",0.3347047957070007
2210,F-5.2,Waram-i-Marī Bārid,ورم مری بارد,Unani,MG30.21,Chronic postsurgical pain,0.4135003867362832
2210,F-5.2,Waram-i-Marī Bārid,ورم مری بارد,Unani,MG30.Z,"Chronic pain, unspecified",0.4135003867362832
2210,F-5.2,Waram-i-Marī Bārid,ورم مری بارد,Unani,MG30.5,Chronic neuropathic pain,0.4135003867362832
2211,F-6.1,Sū’-i-Mizāj-i-Mi‘da Sādhij,سوء مزاج معد ہ ساذج,Unani,XA7MC7,Stomach,0.48851697809114764
2211,F-6.1,Sū’-i-Mizāj-i-Mi‘da Sādhij,سوء مزاج معد ہ ساذج,Unani,DA43.1,Angiodysplasia of stomach,0.48851697809114764
2211,F-6.1,Sū’-i-Mizāj-i-Mi‘da Sādhij,سوء مزاج معد ہ ساذج,Unani,2B58.2,Leiomyosarcoma of stomach,0.48851697809114764
2212,F-6.2,Sū’-i-Mizāj-i-Mi‘da Māddī,سوء مزاج معد ہ مادّی,Unani,XA7MC7,Stomach,0.4846977497242209
2212,F-6.2,Sū’-i-Mizāj-i-Mi‘da Māddī,سوء مزاج معد ہ مادّی,Unani,DA43.1,Angiodysplasia of stomach,0.4846977497242209
2212,F-6.2,Sū’-i-Mizāj-i-Mi‘da Māddī,سوء مزاج معد ہ مادّی,Unani,2B58.2,Leiomyosarcoma of stomach,0.4846977497242209
2213,F-13.2,Hayḍa Ṣafrāwī,ہیضہ صفراوی,Unani,KD3C.0,Bilious vomiting of newborn,0.6103443143176092
2213,F-13.2,Hayḍa Ṣafrāwī,ہیضہ صفراوی,Unani,KD3C.Z,"Vomiting in newborn, unspecified",0.5303285423241895
2213,F-13.2,Hayḍa Ṣafrāwī,ہیضہ صفراوی,Unani,KD3C.Y,Other specified vomiting in newborn,0.5303285423241895
2214,F-13.3,Hayḍa Balghamī,ہیضہ بلغمی,Unani,MD90.1,Vomiting,0.49962111619995864
2214,F-13.3,Hayḍa Balghamī,ہیضہ بلغمی,Unani,KD3C.Y,Other specified vomiting in newborn,0.49962111619995864
2214,F-13.3,Hayḍa Balghamī,ہیضہ بلغمی,Unani,KD3C,Vomiting in newborn,0.49962111619995864
2215,F-13.4,Hayḍa Sawdāwī,ہیضہ سوداوی,Unani,MD90.1,Vomiting,0.5826404407577483
2215,F-13.4,Hayḍa Sawdāwī,ہیضہ سوداوی,Unani,KD3C.Z,"Vomiting in newborn, unspecified",0.5826404407577483
2215,F-13.4,Hayḍa Sawdāwī,ہیضہ سوداوی,Unani,KD3C.Y,Other specified vomiting in newborn,0.5826404407577483
2216,F-31.5,Qay’ Ṣafrāwī,قيء صفراوی,Unani,KD3C.0,Bilious vomiting of newborn,0.6265662964482712
2216,F-31.5,Qay’ Ṣafrāwī,قيء صفراوی,Unani,MD90.1,Vomiting,0.46132800676559654
2216,F-31.5,Qay’ Ṣafrāwī,قيء صفراوی,Unani,KD3C,Vomiting in newborn,0.46132800676559654
2217,F-31.6,Qay’ Balghamī,قيء بلغمی,Unani,KD3C.Y,Other specified vomiting in newborn,0.38125884445863983
2217,F-31.6,Qay’ Balghamī,قيء بلغمی,Unani,KD3C.Z,"Vomiting in newborn, unspecified",0.38125884445863983
2217,F-31.6,Qay’ Balghamī,قيء بلغمی,Unani,MD90.1,Vomiting,0.38125884445863983
2218,F-31.7,Qay’ Sawdāwī,قيء سوداوی,Unani,MD90.1,Vomiting,0.4583489943411621
2218,F-31.7,Qay’ Sawdāwī,قيء سوداوی,Unani,KD3C.Z,"Vomiting in newborn, unspecified",0.4583489943411621
2218,F-31.7,Qay’ Sawdāwī,قيء سوداوی,Unani,KD3C,Vomiting in newborn,0.4583489943411621
2219,F-38.2,Fuwāq Ḥārr,فواق حار,Unani,MD11.6,Hiccough,0.5357055350266491
2219,F-38.2,Fuwāq Ḥārr,فواق حار,Unani,SM74,Hiccough disorder (TM2),0.38374913744994316
2219,F-38.2,Fuwāq Ḥārr,فواق حار,Unani,XM76F9,Conjugated estrogenic substances,0.2336816151998381
2220,F-38.3,Fuwāq Bārid,فواق بارد,Unani,MD11.6,Hiccough,0.5034658807276917
2220,F-38.3,Fuwāq Bārid,فواق بارد,Unani,SM74,Hiccough disorder (TM2),0.36065447308681725
2220,F-38.3,Fuwāq Bārid,فواق بارد,Unani,PJ9Y,"Other specified fires, conflagrations or hot substances during armed conflict",0.2815178075524144
2221,F-38.4,Fuwāq Ṣafrāwī,فواق صفراوی,Unani,MD11.6,Hiccough,0.6224072516064125
2221,F-38.4,Fuwāq Ṣafrāwī,فواق صفراوی,Unani,SM74,Hiccough disorder (TM2),0.44585734200911115
2221,F-38.4,Fuwāq Ṣafrāwī,فواق صفراوی,Unani,KD3C.0,Bilious vomiting of newborn,0.31461674281976815
2222,F-38.5,Fuwāq Sawdāwī,فواق سوداوی,Unani,MD11.6,Hiccough,0.5311145685704314
2222,F-38.5,Fuwāq Sawdāwī,فواق سوداوی,Unani,SM74,Hiccough disorder (TM2),0.38046042881722847
2222,F-38.5,Fuwāq Sawdāwī,فواق سوداوی,Unani,DA43.1,Angiodysplasia of stomach,0.3418328799131192
2223,F-38.6,Fuwāq Yubsī,فواق یبسی,Unani,MD11.6,Hiccough,0.5611753083152834
2223,F-38.6,Fuwāq Yubsī,فواق یبسی,Unani,SM74,Hiccough disorder (TM2),0.4019942420671146
2223,F-38.6,Fuwāq Yubsī,فواق یبسی,Unani,ST11,Predominance of dryness pattern (TM2),0.28613077621152394
2224,F-38.7,Fuwāq Imtilā’ī,فواق امتلائی,Unani,MD11.6,Hiccough,0.412174069039304
2224,F-38.7,Fuwāq Imtilā’ī,فواق امتلائی,Unani,KA22.0,Exceptionally large newborn,0.3523326442516747
2224,F-38.7,Fuwāq Imtilā’ī,فواق امتلائی,Unani,SH4Y,Other specified large yang type patterns (TM1),0.312443318708841
2225,F-38.8,Fuwāq Ladh‘ī,فواق لذعی,Unani,MD11.6,Hiccough,0.46973345296433044
2225,F-38.8,Fuwāq Ladh‘ī,فواق لذعی,Unani,XE4G0,Cooking or food processing utensil,0.35495926874168243
2225,F-38.8,Fuwāq Ladh‘ī,فواق لذعی,Unani,XE6DV,"Food processor, blender, juicer",0.35495926874168243
2226,F-38.9,Fuwāq Waramī,فواق ورمی,Unani,MD11.6,Hiccough,0.5425207557978989
2226,F-38.9,Fuwāq Waramī,فواق ورمی,Unani,FA27.Y,Other specified inflammatory arthropathies,0.47330900356660804
2226,F-38.9,Fuwāq Waramī,فواق ورمی,Unani,8C01.Y,Other specified inflammatory polyneuropathy,0.47330900356660804
2227,F-44.1,Ḥikka-i-Mi‘da Khilṭī,حكۂ معدہ خلطی,Unani,ME65.1,Itching of skin,0.3997917347922311
2227,F-44.1,Ḥikka-i-Mi‘da Khilṭī,حكۂ معدہ خلطی,Unani,MB28.F,Sensation seeking,0.319721165434219
2227,F-44.1,Ḥikka-i-Mi‘da Khilṭī,حكۂ معدہ خلطی,Unani,DA43.1,Angiodysplasia of stomach,0.2851782095315493
2228,F-44.2,Ḥikka-i-Mi‘da Buthūrī,حكۂ معدہ بثوری,Unani,2B58.2,Leiomyosarcoma of stomach,0.5213807483099939
2228,F-44.2,Ḥikka-i-Mi‘da Buthūrī,حكۂ معدہ بثوری,Unani,DA43.1,Angiodysplasia of stomach,0.5213807483099939
2228,F-44.2,Ḥikka-i-Mi‘da Buthūrī,حكۂ معدہ بثوری,Unani,XA7MC7,Stomach,0.5213807483099939
2229,F-51.1,Sū’ Mizāj al-Kabid al-Ḥārr,سوء مزاج الکبد الحار,Unani,SF5Y,Other specified liver system patterns (TM1),0.4449781517298657
2229,F-51.1,Sū’ Mizāj al-Kabid al-Ḥārr,سوء مزاج الکبد الحار,Unani,XA13D3,Quadrate lobe of liver,0.4449781517298657
2229,F-51.1,Sū’ Mizāj al-Kabid al-Ḥārr,سوء مزاج الکبد الحار,Unani,XA3278,Caudate lobe of liver,0.4449781517298657
2230,F-51.2,Sū’ Mizāj al-Kabid al-Bārid,سوء مزاج الکبد البارد,Unani,SF5Y,Other specified liver system patterns (TM1),0.33484922309323045
2230,F-51.2,Sū’ Mizāj al-Kabid al-Bārid,سوء مزاج الکبد البارد,Unani,QB24,Liver donor,0.33484922309323045
2230,F-51.2,Sū’ Mizāj al-Kabid al-Bārid,سوء مزاج الکبد البارد,Unani,XA1NT7,Ligamentum teres of the Liver,0.33484922309323045
2231,F-51.3,Sū’ Mizāj al-Kabid al-Raṭb,سوء مزاج الکبد الرطب,Unani,SF5Y,Other specified liver system patterns (TM1),0.30739090232698824
2231,F-51.3,Sū’ Mizāj al-Kabid al-Raṭb,سوء مزاج الکبد الرطب,Unani,SF5Z,"Liver system patterns (TM1), unspecified",0.30739090232698824
2231,F-51.3,Sū’ Mizāj al-Kabid al-Raṭb,سوء مزاج الکبد الرطب,Unani,XA5DY0,Liver,0.30739090232698824
2232,F-51.4,Sū’ Mizāj al-Kabid al-Yābis,سوء مزاج الکبد الیابس,Unani,XA1NT7,Ligamentum teres of the Liver,0.30025333040344304
2232,F-51.4,Sū’ Mizāj al-Kabid al-Yābis,سوء مزاج الکبد الیابس,Unani,XA13D3,Quadrate lobe of liver,0.30025333040344304
2232,F-51.4,Sū’ Mizāj al-Kabid al-Yābis,سوء مزاج الکبد الیابس,Unani,XA3278,Caudate lobe of liver,0.30025333040344304
2233,F-70.1,Yarqān Suddī,یرقان سدّی,Unani,XA85A1,Lactiferous ducts,0.3361156218995942
2233,F-70.1,Yarqān Suddī,یرقان سدّی,Unani,DC10.0,Obstruction of gallbladder or bile ducts,0.3200414096149814
2233,F-70.1,Yarqān Suddī,یرقان سدّی,Unani,DC10.0Y,Other specified obstruction of gallbladder or bile ducts,0.3200414096149814
2234,F-70.2,Yarqān Waramī,یرقان ورمی,Unani,XA5DY0,Liver,0.394176061066222
2234,F-70.2,Yarqān Waramī,یرقان ورمی,Unani,XA3278,Caudate lobe of liver,0.394176061066222
2234,F-70.2,Yarqān Waramī,یرقان ورمی,Unani,XA13D3,Quadrate lobe of liver,0.394176061066222
2235,F-70.3,Yarqān Sammī,یرقان سمّی,Unani,8D43.5,Cassava poisoning,0.4562967436459906
2235,F-70.3,Yarqān Sammī,یرقان سمّی,Unani,SQ6Y,Other specified poisoning disorders (TM2),0.3203427208392055
2235,F-70.3,Yarqān Sammī,یرقان سمّی,Unani,SQ6Z,"Poisoning disorders (TM2), unspecified",0.3203427208392055
2236,F-70.4,Yarqān Buḥrānī,یرقان بحرانی,Unani,2E64.1,Extramammary Paget disease of skin,0.2815443223220681
2236,F-70.4,Yarqān Buḥrānī,یرقان بحرانی,Unani,ED01,Simulated skin disease,0.2815443223220681
2236,F-70.4,Yarqān Buḥrānī,یرقان بحرانی,Unani,2E64.00,Bowen disease of skin,0.2815443223220681
2237,F-72.1,Sū’ Mizāj al-Ṭiḥāl al-Ḥārr,سوء مزاج الطحال الحار,Unani,3B81.50,Pseudocyst of spleen,0.4705037864028059
2237,F-72.1,Sū’ Mizāj al-Ṭiḥāl al-Ḥārr,سوء مزاج الطحال الحار,Unani,XA7FU9,Spleen,0.4705037864028059
2237,F-72.1,Sū’ Mizāj al-Ṭiḥāl al-Ḥārr,سوء مزاج الطحال الحار,Unani,SF7Z,"Spleen system patterns (TM1), unspecified",0.4705037864028059
2238,F-72.2,Sū’ Mizāj al-Ṭiḥāl al-Bārid,سوء مزاج الطحال البارد,Unani,XA7FU9,Spleen,0.40902839916597866
2238,F-72.2,Sū’ Mizāj al-Ṭiḥāl al-Bārid,سوء مزاج الطحال البارد,Unani,SF7Y,Other specified spleen system patterns (TM1),0.40902839916597866
2238,F-72.2,Sū’ Mizāj al-Ṭiḥāl al-Bārid,سوء مزاج الطحال البارد,Unani,SF7Z,"Spleen system patterns (TM1), unspecified",0.40902839916597866
2239,F-72.3,Sū’ Mizāj al-Ṭiḥāl al-Raṭb,سوء مزاج الطحال الرطب,Unani,3B81.50,Pseudocyst of spleen,0.38766571176109343
2239,F-72.3,Sū’ Mizāj al-Ṭiḥāl al-Raṭb,سوء مزاج الطحال الرطب,Unani,SF7Y,Other specified spleen system patterns (TM1),0.38766571176109343
2239,F-72.3,Sū’ Mizāj al-Ṭiḥāl al-Raṭb,سوء مزاج الطحال الرطب,Unani,XA7FU9,Spleen,0.38766571176109343
2240,F-72.4,Sū’ Mizāj al-Ṭiḥāl al-Yābis,سوء مزاج الطحال الیابس,Unani,SF7Z,"Spleen system patterns (TM1), unspecified",0.5216742763521066
2240,F-72.4,Sū’ Mizāj al-Ṭiḥāl al-Yābis,سوء مزاج الطحال الیابس,Unani,3B81.50,Pseudocyst of spleen,0.5216742763521066
2240,F-72.4,Sū’ Mizāj al-Ṭiḥāl al-Yābis,سوء مزاج الطحال الیابس,Unani,XA7FU9,Spleen,0.5216742763521066
2241,F-73.1,Waram-i-Ṭiḥāl Damawī,ورم طحال دموی,Unani,SF7Z,"Spleen system patterns (TM1), unspecified",0.4445743167761131
2241,F-73.1,Waram-i-Ṭiḥāl Damawī,ورم طحال دموی,Unani,XA7FU9,Spleen,0.4445743167761131
2241,F-73.1,Waram-i-Ṭiḥāl Damawī,ورم طحال دموی,Unani,SF7Y,Other specified spleen system patterns (TM1),0.4445743167761131
2242,F-73.2,Waram-i-Ṭiḥāl Ṣafrāwī,ورم طحال صفراوی,Unani,SF7Y,Other specified spleen system patterns (TM1),0.5750019208805895
2242,F-73.2,Waram-i-Ṭiḥāl Ṣafrāwī,ورم طحال صفراوی,Unani,SF7Z,"Spleen system patterns (TM1), unspecified",0.5750019208805895
2242,F-73.2,Waram-i-Ṭiḥāl Ṣafrāwī,ورم طحال صفراوی,Unani,XA7FU9,Spleen,0.5750019208805895
2243,F-73.3,Waram-i-Ṭiḥāl Balghamī,ورم طحال بلغمی,Unani,SF7Z,"Spleen system patterns (TM1), unspecified",0.5318468355075138
2243,F-73.3,Waram-i-Ṭiḥāl Balghamī,ورم طحال بلغمی,Unani,3B81.50,Pseudocyst of spleen,0.5318468355075138
2243,F-73.3,Waram-i-Ṭiḥāl Balghamī,ورم طحال بلغمی,Unani,SF7Y,Other specified spleen system patterns (TM1),0.5318468355075138
2244,F-73.4,Waram-i-Ṭiḥāl Ṣulb Sawdāwī,ورم طحال صلب سوداوی,Unani,XA7FU9,Spleen,0.5587189738357047
2244,F-73.4,Waram-i-Ṭiḥāl Ṣulb Sawdāwī,ورم طحال صلب سوداوی,Unani,SF7Z,"Spleen system patterns (TM1), unspecified",0.5587189738357047
2244,F-73.4,Waram-i-Ṭiḥāl Ṣulb Sawdāwī,ورم طحال صلب سوداوی,Unani,SF7Y,Other specified spleen system patterns (TM1),0.5587189738357047
2245,F-83.25,Ishāl Dhawbānī,اسہال ذوبانی,Unani,MF50.7,Dysuria,0.2295060055529675
2245,F-83.25,Ishāl Dhawbānī,اسہال ذوبانی,Unani,SN44,Foul body smelling disorder (TM2),0.21860264094028192
2245,F-83.25,Ishāl Dhawbānī,اسہال ذوبانی,Unani,XY7B,Main resource condition,0.19037146338101202
2246,F-89.5,Zaḥīr Kādhib,زحیر کاذب,Unani,XM2KH0,"Antihemophilic plasma, dried",0.2454954105800194
2246,F-89.5,Zaḥīr Kādhib,زحیر کاذب,Unani,XM2W18,Yeast dried,0.2454954105800194
2246,F-89.5,Zaḥīr Kādhib,زحیر کاذب,Unani,ME07.0,Faecal smearing,0.23212881575017408
2247,F-89.6,Zaḥīr Ṣādiq,زحیر صادق,Unani,XA4KU2,Rectum,0.5702019458874552
2247,F-89.6,Zaḥīr Ṣādiq,زحیر صادق,Unani,2B92.1,Neuroendocrine neoplasms of rectum,0.5702019458874552
2247,F-89.6,Zaḥīr Ṣādiq,زحیر صادق,Unani,2B92.0,Adenocarcinomas of rectum,0.5702019458874552
2248,F-89.7,Zaḥīr Ṣafrāwī,زحیر صفراوی,Unani,XM2702,Ox bile extract,0.2901622995644799
2248,F-89.7,Zaḥīr Ṣafrāwī,زحیر صفراوی,Unani,ME24.A6,Positive occult blood in stool,0.2679501414653963
2248,F-89.7,Zaḥīr Ṣafrāwī,زحیر صفراوی,Unani,DB71.2,Hypertrophied anal papillae,0.2556564579863573
2249,F-89.8,Zaḥīr Balghamī,زحیر بلغمی,Unani,2B92.1,Neuroendocrine neoplasms of rectum,0.24872967527068865
2249,F-89.8,Zaḥīr Balghamī,زحیر بلغمی,Unani,XA4KU2,Rectum,0.24872967527068865
2249,F-89.8,Zaḥīr Balghamī,زحیر بلغمی,Unani,2B92.0,Adenocarcinomas of rectum,0.24872967527068865
2250,F-90.2,Maghṣ Ḥārr Sāda,مغص حار سادہ,Unani,MF50.8,Vesical tenesmus,0.28006576861810334
2250,F-90.2,Maghṣ Ḥārr Sāda,مغص حار سادہ,Unani,VV12,Sensation of pain,0.2624139434035455
2250,F-90.2,Maghṣ Ḥārr Sāda,مغص حار سادہ,Unani,VE20,Sensation of pain [BMDS],0.2624139434035455
2251,F-90.3,Maghṣ Ṣafrāwī,مغص صفراوی,Unani,MD81.4,Other and unspecified abdominal pain,0.3121552914506921
2251,F-90.3,Maghṣ Ṣafrāwī,مغص صفراوی,Unani,VV12,Sensation of pain,0.28987699337240574
2251,F-90.3,Maghṣ Ṣafrāwī,مغص صفراوی,Unani,VE20,Sensation of pain [BMDS],0.28987699337240574
2252,F-90.4,Maghṣ Balghamī,مغص بلغمی,Unani,MD81.4,Other and unspecified abdominal pain,0.32239100203698523
2252,F-90.4,Maghṣ Balghamī,مغص بلغمی,Unani,8E43.0Y,Other specified neuropathic pain,0.2588809340412737
2252,F-90.4,Maghṣ Balghamī,مغص بلغمی,Unani,GA34.00,Vulval pain,0.2588809340412737
2253,F-90.5,Maghṣ Sawdāwī,مغص سوداوی,Unani,MD81.4,Other and unspecified abdominal pain,0.3296441234370464
2253,F-90.5,Maghṣ Sawdāwī,مغص سوداوی,Unani,XM5733,Black pepper,0.3269586540635567
2253,F-90.5,Maghṣ Sawdāwī,مغص سوداوی,Unani,XM2WE8,Mustard black,0.3269586540635567
2254,F-90.6,Maghṣ Rīḥī,مغص ریحی,Unani,MD81.4,Other and unspecified abdominal pain,0.40262371540628206
2254,F-90.6,Maghṣ Rīḥī,مغص ریحی,Unani,ME01,Abdominal distension,0.36423362978217994
2254,F-90.6,Maghṣ Rīḥī,مغص ریحی,Unani,1C10.1,Abdominal actinomycosis,0.34794879192349676
2255,F-90.7,Maghṣ Waramī,مغص ورمی,Unani,9A22,Orbital inflammation,0.4239867329632933
2255,F-90.7,Maghṣ Waramī,مغص ورمی,Unani,9A22.2,Granulomatous orbital inflammation,0.4239867329632933
2255,F-90.7,Maghṣ Waramī,مغص ورمی,Unani,9A22.Y,Other specified orbital inflammation,0.4239867329632933
2256,F-90.8,Maghṣ Thuflī,مغص ثفلی,Unani,XM2W18,Yeast dried,0.4899621473285722
2256,F-90.8,Maghṣ Thuflī,مغص ثفلی,Unani,XM2KH0,"Antihemophilic plasma, dried",0.4899621473285722
2256,F-90.8,Maghṣ Thuflī,مغص ثفلی,Unani,ME07.0,Faecal smearing,0.4632849663180241
2257,F-90.9,Maghṣ Dīdānī,مغص دیدانی,Unani,SQ50,Worm infestation disorder (TM2),0.37007868417246426
2257,F-90.9,Maghṣ Dīdānī,مغص دیدانی,Unani,1G07,Infestation by mites,0.3341914218116617
2257,F-90.9,Maghṣ Dīdānī,مغص دیدانی,Unani,XN857,Infestation by beetle,0.3341914218116617
