NAMC_ID,NAMC_CODE,TERM,TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
2184,N,KRUMIH/SANJATAKRUMI,kr̥miḥ/sañjātakr̥mi,कृमिः/सञ्जातकृमि,Ayurveda,1G07.0,Infestation by Demodex,0.3612966860106252
2185,,BAHYAJAKRUMIH,bāhyajakr̥miḥ,बाह्यजकृमिः,Ayurveda,1G0Z,Infestation by unknown or unspecified ectoparasite,0.7424854714706911
2185,,BAHYAJAKRUMIH,bāhyajakr̥miḥ,बाह्यजकृमिः,Ayurveda,1G0Y,Infestation by other specified ectoparasite,0.7424854714706911
2185,,BAHYAJAKRUMIH,bāhyajakr̥miḥ,बाह्यजकृमिः,Ayurveda,XN857,Infestation by beetle,0.41783855062281483
2186,NA-1,YUKA,yūkā,यूका,Ayurveda,XA4RY5,Bones of the head,0.46789866319417844
2186,NA-1,YUKA,yūkā,यूका,Ayurveda,7B02.0,Hypnagogic exploding head syndrome,0.46789866319417844
2186,NA-1,YUKA,yūkā,यूका,Ayurveda,NA00.7,Contusion of other or unspecified sites of head,0.46789866319417844
2187,NA-2,LIKSHA BAHYAKRUMIH,likṣā bāhyakr̥miḥ,लिक्षा बाह्यकृमिः,Ayurveda,1G0Z,Infestation by unknown or unspecified ectoparasite,0.3160191904762909
2187,NA-2,LIKSHA BAHYAKRUMIH,likṣā bāhyakr̥miḥ,लिक्षा बाह्यकृमिः,Ayurveda,1G0Y,Infestation by other specified ectoparasite,0.3160191904762909
2188,NA-3,PIPILIKA BAHYAKRUMIH,pipīlikā bāhyakr̥miḥ,पिपीलिका बाह्यकृमिः,Ayurveda,1G0Z,Infestation by unknown or unspecified ectoparasite,0.4001006023204945
2188,NA-3,PIPILIKA BAHYAKRUMIH,pipīlikā bāhyakr̥miḥ,पिपीलिका बाह्यकृमिः,Ayurveda,1G0Y,Infestation by other specified ectoparasite,0.4001006023204945
2189,NB,ABYANTARA-KRUMIH,ābhyantara-kr̥miḥ,आभ्यन्तर-कृमिः,Ayurveda,XN857,Infestation by beetle,0.34714984788757286
2189,NB,ABYANTARA-KRUMIH,ābhyantara-kr̥miḥ,आभ्यन्तर-कृमिः,Ayurveda,1G07.0,Infestation by Demodex,0.34714984788757286
2189,NB,ABYANTARA-KRUMIH,ābhyantara-kr̥miḥ,आभ्यन्तर-कृमिः,Ayurveda,1G07,Infestation by mites,0.34714984788757286
2190,NB-1,SONITAJAKRUMIH/RAKTAJAKRUMIH,śōṇitajakr̥miḥ/raktajakr̥miḥ,शोणितजकृमिः/रक्तजकृमिः,Ayurveda,XN857,Infestation by beetle,0.385736723402293
2190,NB-1,SONITAJAKRUMIH/RAKTAJAKRUMIH,śōṇitajakr̥miḥ/raktajakr̥miḥ,शोणितजकृमिः/रक्तजकृमिः,Ayurveda,1G07.0,Infestation by Demodex,0.385736723402293
2190,NB-1,SONITAJAKRUMIH/RAKTAJAKRUMIH,śōṇitajakr̥miḥ/raktajakr̥miḥ,शोणितजकृमिः/रक्तजकृमिः,Ayurveda,1G07,Infestation by mites,0.385736723402293
2191,NB-1.1,KESADAH,kēśādaḥ,केशादः,Ayurveda,SN71,Baldness disorder (TM2),0.5454040119842839
2192,NB-1.2,ROMADAH/LOMADAH,rōmādaḥ/lōmādaḥ,रोमादः/लोमादः,Ayurveda,XN857,Infestation by beetle,0.33882990312228456
2192,NB-1.2,ROMADAH/LOMADAH,rōmādaḥ/lōmādaḥ,रोमादः/लोमादः,Ayurveda,1G07.0,Infestation by Demodex,0.33882990312228456
2192,NB-1.2,ROMADAH/LOMADAH,rōmādaḥ/lōmādaḥ,रोमादः/लोमादः,Ayurveda,1G07,Infestation by mites,0.33882990312228456
2193,NB-1.3,LOMAVIDHVAMSAH,lōmavidhvaṁsaḥ,लोमविध्वंसः,Ayurveda,QE96,Events resulting in loss of self-esteem in childhood,0.5860085911559348
2193,NB-1.3,LOMAVIDHVAMSAH,lōmavidhvaṁsaḥ,लोमविध्वंसः,Ayurveda,ED70,Alopecia or hair loss,0.5482570631966908
2193,NB-1.3,LOMAVIDHVAMSAH,lōmavidhvaṁsaḥ,लोमविध्वंसः,Ayurveda,ED70.Y,Other specified alopecia or hair loss,0.5482570631966908
2194,NB-1.4,LOMADVIPAH,lōmadvīpaḥ,लोमद्वीपः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2194,NB-1.4,LOMADVIPAH,lōmadvīpaḥ,लोमद्वीपः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2194,NB-1.4,LOMADVIPAH,lōmadvīpaḥ,लोमद्वीपः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2195,NB-1.5,SAURASAH,saurasaḥ,सौरसः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2195,NB-1.5,SAURASAH,saurasaḥ,सौरसः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2195,NB-1.5,SAURASAH,saurasaḥ,सौरसः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2196,NB-1.6,AUDUMVARAH,audumvaraḥ,औदुम्वरः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2196,NB-1.6,AUDUMVARAH,audumvaraḥ,औदुम्वरः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2196,NB-1.6,AUDUMVARAH,audumvaraḥ,औदुम्वरः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2197,NB-1.7,JANTUMATRU,jantumātr̥,जन्तुमातृ,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2197,NB-1.7,JANTUMATRU,jantumātr̥,जन्तुमातृ,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2197,NB-1.7,JANTUMATRU,jantumātr̥,जन्तुमातृ,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2198,NB-1.8,NAKHADAH,nakhādaḥ,नखादः,Ayurveda,XN857,Infestation by beetle,0.34714984788757286
2198,NB-1.8,NAKHADAH,nakhādaḥ,नखादः,Ayurveda,1G07.0,Infestation by Demodex,0.34714984788757286
2198,NB-1.8,NAKHADAH,nakhādaḥ,नखादः,Ayurveda,1G07,Infestation by mites,0.34714984788757286
2199,NB-1.9,DANTADAH,dantādaḥ,दन्तादः,Ayurveda,XN857,Infestation by beetle,0.34714984788757286
2199,NB-1.9,DANTADAH,dantādaḥ,दन्तादः,Ayurveda,1G07.0,Infestation by Demodex,0.34714984788757286
2199,NB-1.9,DANTADAH,dantādaḥ,दन्तादः,Ayurveda,1G07,Infestation by mites,0.34714984788757286
2200,NB-1.10,KIKKISAH,kikkisaḥ,किक्किसः,Ayurveda,SQ50,Worm infestation disorder (TM2),0.5505833608757748
2200,NB-1.10,KIKKISAH,kikkisaḥ,किक्किसः,Ayurveda,EB90.2Z,Cutaneous or subcutaneous xanthomata of unspecified type,0.40292396077094045
2200,NB-1.10,KIKKISAH,kikkisaḥ,किक्किसः,Ayurveda,EC20.3Z,Hereditary palmoplantar keratoderma of unspecified type,0.40292396077094045
2201,NB-1.11,SONITAJAKRUMIH,śōṇitajakr̥miḥ,शोणितजकृमिः,Ayurveda,XN857,Infestation by beetle,0.4908433481852901
2201,NB-1.11,SONITAJAKRUMIH,śōṇitajakr̥miḥ,शोणितजकृमिः,Ayurveda,1G07.0,Infestation by Demodex,0.4908433481852901
2201,NB-1.11,SONITAJAKRUMIH,śōṇitajakr̥miḥ,शोणितजकृमिः,Ayurveda,1G07,Infestation by mites,0.4908433481852901
2202,NB-1.12,PARISARPAH,parīsarpaḥ,परीसर्पः,Ayurveda,XN857,Infestation by beetle,0.34714984788757286
2202,NB-1.12,PARISARPAH,parīsarpaḥ,परीसर्पः,Ayurveda,1G07.0,Infestation by Demodex,0.34714984788757286
2202,NB-1.12,PARISARPAH,parīsarpaḥ,परीसर्पः,Ayurveda,1G07,Infestation by mites,0.34714984788757286
2203,NB-2,KAPAJAKRUMIH,kaphajakr̥miḥ,कफजकृमिः,Ayurveda,XN857,Infestation by beetle,0.49558445111394334
2203,NB-2,KAPAJAKRUMIH,kaphajakr̥miḥ,कफजकृमिः,Ayurveda,1G07.0,Infestation by Demodex,0.49558445111394334
2203,NB-2,KAPAJAKRUMIH,kaphajakr̥miḥ,कफजकृमिः,Ayurveda,1G07,Infestation by mites,0.49558445111394334
2204,NB-2.1,ANTRADAH,antrādaḥ,अन्त्रादः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2204,NB-2.1,ANTRADAH,antrādaḥ,अन्त्रादः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2204,NB-2.1,ANTRADAH,antrādaḥ,अन्त्रादः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2205,NB-2.2,UDARADAH/UDARAVESHTAH,udarādaḥ/udarāvēṣṭaḥ,उदरादः/उदरावेष्टः,Ayurveda,XN857,Infestation by beetle,0.34371185667872206
2205,NB-2.2,UDARADAH/UDARAVESHTAH,udarādaḥ/udarāvēṣṭaḥ,उदरादः/उदरावेष्टः,Ayurveda,1G07.0,Infestation by Demodex,0.34371185667872206
2205,NB-2.2,UDARADAH/UDARAVESHTAH,udarādaḥ/udarāvēṣṭaḥ,उदरादः/उदरावेष्टः,Ayurveda,1G07,Infestation by mites,0.34371185667872206
2206,NB-2.3,HRUDAYADAH/HRUDAYODAKAH,hr̥dayādaḥ/hr̥dayōdakaḥ,हृदयादः/हृदयोदकः,Ayurveda,XN857,Infestation by beetle,0.33882990312228456
2206,NB-2.3,HRUDAYADAH/HRUDAYODAKAH,hr̥dayādaḥ/hr̥dayōdakaḥ,हृदयादः/हृदयोदकः,Ayurveda,1G07.0,Infestation by Demodex,0.33882990312228456
2206,NB-2.3,HRUDAYADAH/HRUDAYODAKAH,hr̥dayādaḥ/hr̥dayōdakaḥ,हृदयादः/हृदयोदकः,Ayurveda,1G07,Infestation by mites,0.33882990312228456
2207,NB-2.4,CURUH/KURUH,curuḥ/kuruḥ,चुरुः/कुरुः,Ayurveda,XN857,Infestation by beetle,0.33882990312228456
2207,NB-2.4,CURUH/KURUH,curuḥ/kuruḥ,चुरुः/कुरुः,Ayurveda,1G07.0,Infestation by Demodex,0.33882990312228456
2207,NB-2.4,CURUH/KURUH,curuḥ/kuruḥ,चुरुः/कुरुः,Ayurveda,1G07,Infestation by mites,0.33882990312228456
2208,NB-2.5,DARBAPUSHPAH,darbhapuṣpaḥ,दर्भपुष्पः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2208,NB-2.5,DARBAPUSHPAH,darbhapuṣpaḥ,दर्भपुष्पः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2208,NB-2.5,DARBAPUSHPAH,darbhapuṣpaḥ,दर्भपुष्पः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2209,NB-2.6,SAUGANDHIKAH,saugandhikaḥ,सौगन्धिकः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2209,NB-2.6,SAUGANDHIKAH,saugandhikaḥ,सौगन्धिकः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2209,NB-2.6,SAUGANDHIKAH,saugandhikaḥ,सौगन्धिकः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2210,NB-2.7,MAHAGUDAH/MAHAKUHAH,mahāgudaḥ/mahākuhaḥ,महागुदः/महाकुहः,Ayurveda,XN857,Infestation by beetle,0.33882990312228456
2210,NB-2.7,MAHAGUDAH/MAHAKUHAH,mahāgudaḥ/mahākuhaḥ,महागुदः/महाकुहः,Ayurveda,1G07.0,Infestation by Demodex,0.33882990312228456
2210,NB-2.7,MAHAGUDAH/MAHAKUHAH,mahāgudaḥ/mahākuhaḥ,महागुदः/महाकुहः,Ayurveda,1G07,Infestation by mites,0.33882990312228456
2211,NB-2.8,MAHAPUSHPAH,mahāpuṣpaḥ,महापुष्पः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2211,NB-2.8,MAHAPUSHPAH,mahāpuṣpaḥ,महापुष्पः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2211,NB-2.8,MAHAPUSHPAH,mahāpuṣpaḥ,महापुष्पः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2212,NB-2.9,PRALUNAH,pralūnaḥ,प्रलूनः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2212,NB-2.9,PRALUNAH,pralūnaḥ,प्रलूनः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2212,NB-2.9,PRALUNAH,pralūnaḥ,प्रलूनः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2213,NB-2.10,CIPITAH,cipiṭaḥ,चिपिटः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2213,NB-2.10,CIPITAH,cipiṭaḥ,चिपिटः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2213,NB-2.10,CIPITAH,cipiṭaḥ,चिपिटः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2214,NB-2.11,PIPILIKA,pipīlikā,पिपीलिका,Ayurveda,XN857,Infestation by beetle,0.41783855062281483
2214,NB-2.11,PIPILIKA,pipīlikā,पिपीलिका,Ayurveda,1G07.0,Infestation by Demodex,0.41783855062281483
2214,NB-2.11,PIPILIKA,pipīlikā,पिपीलिका,Ayurveda,1G07,Infestation by mites,0.41783855062281483
2215,NB-2.12,DARUNAKRUMIH,dāruṇakr̥miḥ,दारुणकृमिः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2215,NB-2.12,DARUNAKRUMIH,dāruṇakr̥miḥ,दारुणकृमिः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2215,NB-2.12,DARUNAKRUMIH,dāruṇakr̥miḥ,दारुणकृमिः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2216,NB-3,PURISHAJAKRUMIH,purīṣajakr̥miḥ,पुरीषजकृमिः,Ayurveda,ME07.Z,"Faecal incontinence, unspecified",0.6279622145806838
2216,NB-3,PURISHAJAKRUMIH,purīṣajakr̥miḥ,पुरीषजकृमिः,Ayurveda,ME07.Y,Other specified faecal incontinence,0.6279622145806838
2216,NB-3,PURISHAJAKRUMIH,purīṣajakr̥miḥ,पुरीषजकृमिः,Ayurveda,ME07.2,Faecal urgency,0.6279622145806838
2217,NB-3.1,KAKERUKAH,kakērukaḥ,ककेरुकः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2217,NB-3.1,KAKERUKAH,kakērukaḥ,ककेरुकः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2217,NB-3.1,KAKERUKAH,kakērukaḥ,ककेरुकः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2218,NB-3.2,MAKERUKAH,makērukaḥ,मकेरुकः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2218,NB-3.2,MAKERUKAH,makērukaḥ,मकेरुकः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2218,NB-3.2,MAKERUKAH,makērukaḥ,मकेरुकः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2219,NB-3.3,LELIHAH,lēlihaḥ,लेलिहः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2219,NB-3.3,LELIHAH,lēlihaḥ,लेलिहः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2219,NB-3.3,LELIHAH,lēlihaḥ,लेलिहः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2220,NB-3.4,SASULAKAH,saśūlakaḥ,सशूलकः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2220,NB-3.4,SASULAKAH,saśūlakaḥ,सशूलकः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2220,NB-3.4,SASULAKAH,saśūlakaḥ,सशूलकः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2221,NB-3.5,SAUSURADAH/SAUSULAKAH,sausurādaḥ/sausūlakaḥ,सौसुरादः/सौसूलकः,Ayurveda,XN857,Infestation by beetle,0.33882990312228456
2221,NB-3.5,SAUSURADAH/SAUSULAKAH,sausurādaḥ/sausūlakaḥ,सौसुरादः/सौसूलकः,Ayurveda,1G07.0,Infestation by Demodex,0.33882990312228456
2221,NB-3.5,SAUSURADAH/SAUSULAKAH,sausurādaḥ/sausūlakaḥ,सौसुरादः/सौसूलकः,Ayurveda,1G07,Infestation by mites,0.33882990312228456
2222,NB-3.6,AJAVAH,ajavaḥ,अजवः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2222,NB-3.6,AJAVAH,ajavaḥ,अजवः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2222,NB-3.6,AJAVAH,ajavaḥ,अजवः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2223,NB-3.7,VIJAVAH,vijavaḥ,विजवः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2223,NB-3.7,VIJAVAH,vijavaḥ,विजवः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2223,NB-3.7,VIJAVAH,vijavaḥ,विजवः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2224,NB-3.8,KIPYA,kipya,किप्य,Ayurveda,XN857,Infestation by beetle,0.297739179828384
2224,NB-3.8,KIPYA,kipya,किप्य,Ayurveda,1G07.0,Infestation by Demodex,0.297739179828384
2224,NB-3.8,KIPYA,kipya,किप्य,Ayurveda,1G07,Infestation by mites,0.297739179828384
2225,NB-3.9,CIPYAH,cipyaḥ,चिप्यः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2225,NB-3.9,CIPYAH,cipyaḥ,चिप्यः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2225,NB-3.9,CIPYAH,cipyaḥ,चिप्यः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2226,NB-3.10,GANDUPADAH,gaṇḍūpadaḥ,गण्डूपदः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2226,NB-3.10,GANDUPADAH,gaṇḍūpadaḥ,गण्डूपदः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2226,NB-3.10,GANDUPADAH,gaṇḍūpadaḥ,गण्डूपदः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2228,NB-3.11,DVIMUKHAH,dvimukhaḥ,द्विमुखः,Ayurveda,XN857,Infestation by beetle,0.4035590792578395
2228,NB-3.11,DVIMUKHAH,dvimukhaḥ,द्विमुखः,Ayurveda,1G07.0,Infestation by Demodex,0.4035590792578395
2228,NB-3.11,DVIMUKHAH,dvimukhaḥ,द्विमुखः,Ayurveda,1G07,Infestation by mites,0.4035590792578395
2230,NB-4,KAPASONITAJAKRUMIH,kaphaśōṇitajakr̥miḥ,कफशोणितजकृमिः,Ayurveda,XM5GG5,Blood fraction,0.3558556531635645
2230,NB-4,KAPASONITAJAKRUMIH,kaphaśōṇitajakr̥miḥ,कफशोणितजकृमिः,Ayurveda,XE8EU,"Perpetrator-victim relationship, other blood relative",0.3558556531635645
2230,NB-4,KAPASONITAJAKRUMIH,kaphaśōṇitajakr̥miḥ,कफशोणितजकृमिः,Ayurveda,QA00.D,Encounter for blood typing,0.3558556531635645
2231,NB-4.1,SNAYUKA/KRUMIH,snāyuka/kr̥miḥ,स्नायुक/कृमिः,Ayurveda,XN857,Infestation by beetle,0.35611440452656185
2231,NB-4.1,SNAYUKA/KRUMIH,snāyuka/kr̥miḥ,स्नायुक/कृमिः,Ayurveda,1G07.0,Infestation by Demodex,0.35611440452656185
2231,NB-4.1,SNAYUKA/KRUMIH,snāyuka/kr̥miḥ,स्नायुक/कृमिः,Ayurveda,1G07,Infestation by mites,0.35611440452656185
2232,NB-4.1.1,VATIKA SNAYUKA,vātika snāyuka,वातिक स्नायुक,Ayurveda,SR10,Vitiation of vāta pattern (TM2),0.11349249564126526
2233,NB-4.1.2,PITTAJA SNAYUKA,pittaja snāyuka,पित्तज स्नायुक,Ayurveda,SR15,Vitiation of pitta pattern (TM2),0.12484252622762763
2233,NB-4.1.2,PITTAJA SNAYUKA,pittaja snāyuka,पित्तज स्नायुक,Ayurveda,SR19,Depletion of pitta pattern (TM2),0.11902917682055386
2233,NB-4.1.2,PITTAJA SNAYUKA,pittaja snāyuka,पित्तज स्नायुक,Ayurveda,SR17,Aggravation of pitta pattern (TM2),0.11801412729935651
2235,O,KSHUDRAROGAH,kṣudrarōgaḥ,क्षुद्ररोगः,Ayurveda,LA21.Z,"Minor anomalies of pinnae, unspecified",0.6448331155387108
2235,O,KSHUDRAROGAH,kṣudrarōgaḥ,क्षुद्ररोगः,Ayurveda,XA40K0,Pectoralis minor tendon,0.6448331155387108
2235,O,KSHUDRAROGAH,kṣudrarōgaḥ,क्षुद्ररोगः,Ayurveda,NC75.00,"Laceration of femoral artery, minor",0.6448331155387108
2236,O-1,AGNIROHINI,agnirōhiṇī,अग्निरोहिणी,Ayurveda,XA86E8,Apex of axilla,0.5103437220800283
2236,O-1,AGNIROHINI,agnirōhiṇī,अग्निरोहिणी,Ayurveda,XH9NW9,Malignant neoplasm arising from pre-existing spiradenocylindroma,0.5103437220800283
2236,O-1,AGNIROHINI,agnirōhiṇī,अग्निरोहिणी,Ayurveda,XH2ZK9,Malignant neoplasm arising from pre-existing cylindroma,0.5103437220800283
2237,O-2,AJAGALLIKA,ajagallikā,अजगल्लिका,Ayurveda,5A03.21,Painless thyroiditis,0.438153441250836
2237,O-2,AJAGALLIKA,ajagallikā,अजगल्लिका,Ayurveda,XE2RR,"Context of assault, altercation about family issues, children",0.40145425174082416
2237,O-2,AJAGALLIKA,ajagallikā,अजगल्लिका,Ayurveda,5B50,"Underweight in infants, children or adolescents",0.40145425174082416
2238,O-3,ANUSAYI,anuśayī,अनुशयी,Ayurveda,1D03.30,Deep cerebral hemispheric abscess,0.569027519494269
2238,O-3,ANUSAYI,anuśayī,अनुशयी,Ayurveda,1B75.Z,"Deep bacterial folliculitis or pyogenic abscess of the skin, unspecified",0.4789825553043866
2238,O-3,ANUSAYI,anuśayī,अनुशयी,Ayurveda,1B75,Deep bacterial folliculitis or pyogenic abscess of the skin,0.4789825553043866
2239,O-4,ANDHALAJI/ANTRALAJI,andhālajī/antrālajī,अन्धालजी/अन्त्रालजी,Ayurveda,MB24.8,Elevated mood,0.46759796406796783
2239,O-4,ANDHALAJI/ANTRALAJI,andhālajī/antrālajī,अन्धालजी/अन्त्रालजी,Ayurveda,MA1A.0,Elevated erythrocyte sedimentation rate,0.46759796406796783
2239,O-4,ANDHALAJI/ANTRALAJI,andhālajī/antrālajī,अन्धालजी/अन्त्रालजी,Ayurveda,MA1A,Elevated erythrocyte sedimentation rate or abnormality of plasma viscosity,0.46759796406796783
2241,O-5,AVAPIDAKAH,avapīḍakaḥ,अवपीडकः,Ayurveda,9A10.4,Underproduction of tears,0.5531273478556247
2241,O-5,AVAPIDAKAH,avapīḍakaḥ,अवपीडकः,Ayurveda,SS28,Suppression of tears pattern (TM2),0.4246220347494044
2241,O-5,AVAPIDAKAH,avapīḍakaḥ,अवपीडकः,Ayurveda,XM2GK8,Artificial tears and other indifferent preparations,0.3837720047973511
2242,O-6,ALASAH,alasaḥ,अलसः,Ayurveda,GA00.41,Vulvovaginal inflammation,0.5002095085264203
2242,O-6,ALASAH,alasaḥ,अलसः,Ayurveda,GA00.4,Vulvovaginal ulceration or inflammation,0.5002095085264203
2242,O-6,ALASAH,alasaḥ,अलसः,Ayurveda,FA9Z,"Inflammation of spine, unspecified",0.5002095085264203
2243,O-7,ARUMSHIKA,arūṁṣikā,अरूंषिका,Ayurveda,NA0A.3,Multiple injuries of head,0.48989120178086054
2243,O-7,ARUMSHIKA,arūṁṣikā,अरूंषिका,Ayurveda,1B75.2,Furunculosis,0.39918687568532496
2243,O-7,ARUMSHIKA,arūṁṣikā,अरूंषिका,Ayurveda,NA01.7,Multiple open wounds of head,0.3835376917804231
2244,O-8,INDRAVIDDHA,indraviddhā,इन्द्रविद्धा,Ayurveda,XH3U73,Angiocentric immunoproliferative lesion,0.4528965430661565
2244,O-8,INDRAVIDDHA,indraviddhā,इन्द्रविद्धा,Ayurveda,XH8KN7,Atypical vascular lesion,0.4528965430661565
2244,O-8,INDRAVIDDHA,indraviddhā,इन्द्रविद्धा,Ayurveda,8B81.0,Brainstem lesion,0.4528965430661565
2245,O-9,UTKOTHAH,utkōṭhaḥ,उत्कोठः,Ayurveda,XA4T07,Lymph nodes of multiple regions,0.42624604915294684
2245,O-9,UTKOTHAH,utkōṭhaḥ,उत्कोठः,Ayurveda,6C4F.40,"Multiple specified psychoactive substances withdrawal, uncomplicated",0.42624604915294684
2245,O-9,UTKOTHAH,utkōṭhaḥ,उत्कोठः,Ayurveda,8A40.Y,Other specified multiple sclerosis,0.42624604915294684
2246,O-10,KOTHAH,kōṭhaḥ,कोठः,Ayurveda,ME60.0,Skin lesion of uncertain nature,0.46672064697928284
2246,O-10,KOTHAH,kōṭhaḥ,कोठः,Ayurveda,ME60.Z,Skin lesion of unspecified nature,0.46672064697928284
2246,O-10,KOTHAH,kōṭhaḥ,कोठः,Ayurveda,ME60.1,Pigmented skin lesion of uncertain nature,0.46672064697928284
2247,O-11,IRIVELLIKA,irivēllikā,इरिवेल्लिका,Ayurveda,XA2JQ8,Muscles of the head and neck,0.5518024048425361
2247,O-11,IRIVELLIKA,irivēllikā,इरिवेल्लिका,Ayurveda,XA1RS6,Head and neck,0.5518024048425361
2247,O-11,IRIVELLIKA,irivēllikā,इरिवेल्लिका,Ayurveda,XA3PP9,Tendons of the head and neck,0.5518024048425361
2248,O-12,KAKSHAH,kakṣāḥ,कक्षाः,Ayurveda,ED92.0,Hidradenitis suppurativa,0.6053563378261403
2248,O-12,KAKSHAH,kakṣāḥ,कक्षाः,Ayurveda,XA3EY8,Axillary vein,0.4124045667495045
2248,O-12,KAKSHAH,kakṣāḥ,कक्षाः,Ayurveda,XA38W3,Axillary artery,0.4124045667495045
2249,O-13,KACCAPIKA,kacchapikā,कच्छपिका,Ayurveda,XH3U73,Angiocentric immunoproliferative lesion,0.5336302088820233
2249,O-13,KACCAPIKA,kacchapikā,कच्छपिका,Ayurveda,XH8KN7,Atypical vascular lesion,0.5336302088820233
2249,O-13,KACCAPIKA,kacchapikā,कच्छपिका,Ayurveda,8B81.0,Brainstem lesion,0.5336302088820233
2250,O-14,KADARAH,kadaraḥ,कदरः,Ayurveda,XM3GC8,Corn,0.5773502691896257
2250,O-14,KADARAH,kadaraḥ,कदरः,Ayurveda,XM7033,Corn starch,0.5773502691896257
2250,O-14,KADARAH,kadaraḥ,कदरः,Ayurveda,XM7PM1,Corn cures,0.5773502691896257
2251,O-15,KUNAKHAH,kunakhaḥ,कुनखः,Ayurveda,EE12.0,Acute bacterial paronychia,0.5341998079042795
2251,O-15,KUNAKHAH,kunakhaḥ,कुनखः,Ayurveda,EE13.2,Chronic paronychia,0.5283963697475325
2253,O-16,GANDHANAMA/GANDHAMALA,gandhanāmā/gandhamālā,गन्धनामा/गन्धमाला,Ayurveda,2A81.4,T-cell/histiocyte rich large B-cell lymphoma,0.41069133677868985
2253,O-16,GANDHANAMA/GANDHAMALA,gandhanāmā/gandhamālā,गन्धनामा/गन्धमाला,Ayurveda,2A81.1,Intravascular large B-cell lymphoma,0.41069133677868985
2253,O-16,GANDHANAMA/GANDHAMALA,gandhanāmā/gandhamālā,गन्धनामा/गन्धमाला,Ayurveda,XH7RD2,Intratubular large cell hyalinizing Sertoli cell neoplasia,0.41069133677868985
2254,O-17,GARDABIKA,gardabhikā,गर्दभिका,Ayurveda,XJ8JK,"Blister, nonthermal",0.5784853086993045
2254,O-17,GARDABIKA,gardabhikā,गर्दभिका,Ayurveda,SF54,Liver blood deficiency pattern (TM1),0.4921269179474179
